name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/21/2022,9.7,7.5,8.7,93.49,0,4.8,,0,0,32.60,15.50,195.7,1004.3,99.5,19.8,0,,0,10,Overcast,cloudy,,256,-0.929940892,27.69891993,14.29300888,2.551048468
"Birmingham, England, United Kingdom",6/21/2022,9.6,7.3,9.1,96.69,0.1,4.8,rain,0,0,31.70,15.80,194.1,1004,99.2,17.7,0,,0,10,Overcast,cloudy,,272,-0.5494195852,22.34413677,5.857640869,8.140482779
"Birmingham, England, United Kingdom",6/21/2022,9.8,7.7,9.2,96.05,0,4.8,,0,0,29.20,14.90,192.6,1004,99.5,19.8,7,0,0,10,Overcast,cloudy,,117,0.8512047864,26.53868851,4.448483236,45.07097327
"Birmingham, England, United Kingdom",6/21/2022,10.1,10.1,9.4,95.42,0,4.8,,0,0,26.60,13.90,191.1,1004,99.7,22,14,0.1,0,10,Overcast,cloudy,,198,-0.9628931346,22.97871536,5.68391891,1.88506553
"Birmingham, England, United Kingdom",6/21/2022,10.4,10.4,9.6,94.79,0.2,4.8,rain,0,0,24.10,13.00,189.6,1004,100,24.1,21,0.1,0,10,Overcast,cloudy,,263,-0.1403837549,24.96785802,9.137689166,20.71854535
"Birmingham, England, United Kingdom",6/21/2022,10.6,10.6,9.5,93.12,0,23.8,,0,0,24.70,13.90,195.2,1004,100,23.9,39.7,0.2,0,10,Overcast,cloudy,,329,0.7279025706,25.66857761,12.75172038,38.40477816
"Birmingham, England, United Kingdom",6/21/2022,10.8,10.8,9.5,91.48,0,23.8,,0,0,25.30,14.90,200.7,1004,100,23.6,58.3,0.2,1,10,Overcast,cloudy,,183,0.06212949779,23.75077261,8.050855996,23.8214357
"Birmingham, England, United Kingdom",6/21/2022,11.1,11.1,9.5,89.87,0.5,23.8,rain,0,0,25.90,15.80,206.3,1004,100,23.4,77,0.3,1,10,Overcast,cloudy,,197,-0.8898225122,27.61194321,4.546619122,6.562374841
"Birmingham, England, United Kingdom",6/21/2022,12.3,12.3,9.6,83.58,0,23.8,,0,0,25.40,16.60,212.4,1004.3,95.2,19.4,158.3,0.6,2,10,Overcast,cloudy,,285,0.7639058926,27.20426383,0.8953813167,44.90340702
"Birmingham, England, United Kingdom",6/21/2022,13.5,13.5,9.7,77.79,0,23.8,,0,0,25.00,17.30,218.5,1004.7,90.4,15.4,239.7,0.9,2,10,Overcast,cloudy,,68,0.8586755662,20.7833721,11.8316885,39.73080974
"Birmingham, England, United Kingdom",6/21/2022,14.7,14.7,9.8,72.45,0.9,23.8,rain,0,0,24.50,18.00,224.6,1005,85.6,11.4,321,1.2,3,10,Partially cloudy,partly-cloudy-day,,140,-0.6033610789,29.57202658,6.104761686,13.5610785
"Birmingham, England, United Kingdom",6/21/2022,14.5,14.5,10,74.23,0,47.6,rain,0,0,25.70,17.40,233.3,1005.3,90.4,14.4,354,1.3,4,10,"Rain, Overcast",rain,,295,0.8839839705,24.54630418,1.94513449,45.67517164
"Birmingham, England, United Kingdom",6/21/2022,14.4,14.4,10.2,76.05,0,47.6,rain,0,0,26.90,16.80,242,1005.7,95.2,17.5,387,1.4,4,10,"Rain, Overcast",rain,,28,-0.4783516411,22.18818739,13.41605569,8.731671031
"Birmingham, England, United Kingdom",6/21/2022,14.3,14.3,10.5,77.91,2,47.6,rain,0,0,28.10,16.20,250.7,1006,100,20.5,420,1.5,4,10,"Rain, Overcast",rain,,146,-0.6391316829,24.90261319,3.136682904,9.232689032
"Birmingham, England, United Kingdom",6/21/2022,13.9,13.9,10.4,79.61,0,47.6,rain,0,0,30.00,17.60,250.6,1006,100,20.6,404.7,1.4,4,10,"Rain, Overcast",rain,,158,0.2318039625,29.22465815,2.381976825,34.69708759
"Birmingham, England, United Kingdom",6/21/2022,13.5,13.5,10.4,81.35,0,47.6,rain,0,0,31.90,19.10,250.6,1006,100,20.8,389.3,1.4,4,10,"Rain, Overcast",rain,,277,0.9229346707,27.96787225,3.601446347,52.78539243
"Birmingham, England, United Kingdom",6/21/2022,13.2,13.2,10.4,83.13,1.4,47.6,rain,0,0,33.80,20.50,250.5,1006,100,20.9,374,1.3,4,10,"Rain, Overcast",rain,,340,-0.9000071265,20.89203924,14.82615683,-7.745359101
"Birmingham, England, United Kingdom",6/21/2022,12.2,12.2,10,86.23,0,19,,0,0,34.30,18.00,236.4,1006.7,77.1,22,268,0.9,3,10,Partially cloudy,partly-cloudy-day,,63,-0.9984408136,20.59553246,0.4726908095,-6.585189222
"Birmingham, England, United Kingdom",6/21/2022,11.2,11.2,9.6,89.48,0,19,,0,0,34.80,15.50,222.2,1007.3,54.1,23,162,0.6,2,10,Partially cloudy,partly-cloudy-day,,326,0.08489703188,29.43513171,10.41320611,29.4964432
"Birmingham, England, United Kingdom",6/21/2022,10.3,10.3,9.2,92.89,0.1,19,rain,0,0,35.30,13.00,208.1,1008,31.2,24.1,56,0.2,0,10,Partially cloudy,partly-cloudy-night,,262,0.5698002381,27.06263895,8.648764856,38.28011457
"Birmingham, England, United Kingdom",6/21/2022,9.9,7.9,8.9,93.92,0,19,,0,0,36.10,13.60,204.9,1008,23.5,24.1,37.3,0.1,0,10,Partially cloudy,partly-cloudy-night,,22,-0.7461770648,25.06315473,10.43481292,5.979390489
"Birmingham, England, United Kingdom",6/22/2022,9.4,7.4,8.7,94.96,0,19,,0,0,37.00,14.20,201.6,1008,15.7,24.1,18.7,0.1,0,10,Clear,clear-night,,332,-0.9895464486,25.19629855,1.773840103,1.070979722
"Birmingham, England, United Kingdom",6/22/2022,9.1,6.8,8.5,96.03,0,19,,0,0,37.80,14.80,198.4,1008,8,24.1,0,,0,10,Clear,clear-night,,84,0.9972286735,22.4194812,14.13956506,45.12982147
"Birmingham, England, United Kingdom",6/22/2022,8.9,6.6,8.4,96.24,0,23.8,,0,0,39.40,15.20,192.8,1007.7,12.2,24.1,0,,0,10,Clear,clear-night,,129,-0.5302027006,28.74239253,6.145664313,13.92803871
"Birmingham, England, United Kingdom",6/22/2022,8.9,6.4,8.3,96.46,0,23.8,,0,0,40.90,15.70,187.3,1007.3,16.5,24.1,0,,0,10,Clear,clear-night,,322,-0.2359003928,28.57017765,10.72207648,20.2482095
"Birmingham, England, United Kingdom",6/22/2022,8.8,6.2,8.3,96.67,0,23.8,,0,0,42.50,16.20,181.7,1007,20.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,174,-0.3696672623,20.79075832,8.074429623,9.488163242
"Birmingham, England, United Kingdom",6/22/2022,9.2,6.6,8.7,96.47,0,23.8,,0,0,46.10,18.00,174,1006.3,47.1,20.8,2.7,0,0,10,Partially cloudy,partly-cloudy-day,,122,-0.9991412226,27.42531312,11.18538359,-4.90252898
"Birmingham, England, United Kingdom",6/22/2022,9.7,7,9.1,96.26,0,23.8,,0,0,49.70,19.80,166.3,1005.7,73.6,17.5,5.3,0,0,10,Partially cloudy,partly-cloudy-day,,339,-0.3641072875,28.96527476,2.412494639,16.45839217
"Birmingham, England, United Kingdom",6/22/2022,10.2,10.2,9.6,96.06,1.7,23.8,rain,0,0,53.30,21.60,158.6,1005,100,14.2,8,0,0,10,Overcast,cloudy,,162,-0.08069824335,23.55848898,0.682845879,20.55972866
"Birmingham, England, United Kingdom",6/22/2022,10.8,10.8,10.2,96.29,0,33.3,,0,0,52.30,22.70,163.9,1004.7,100,12.2,14,0,0,10,Overcast,cloudy,,28,-0.4783516411,20.31021361,10.37194135,1.367458757
"Birmingham, England, United Kingdom",6/22/2022,11.4,11.4,10.9,96.53,0,33.3,,0,0,51.40,23.80,169.3,1004.3,100,10.3,20,0.1,0,10,Overcast,cloudy,,221,-0.1771423291,27.52124469,0.5997146185,20.7641417
"Birmingham, England, United Kingdom",6/22/2022,12.1,12.1,11.6,96.76,3.2,33.3,rain,0,0,50.40,24.80,174.6,1004,100,8.3,26,0.1,0,10,Overcast,cloudy,,27,0.2457904164,28.45942117,2.462005228,37.3954842
"Birmingham, England, United Kingdom",6/22/2022,12.5,12.5,11.8,95.5,0,33.3,,0,0,47.60,24.50,178.1,1003.7,100,11.1,30.7,0.1,0,10,Overcast,cloudy,,116,0.2678539024,20.82905043,0.2522657321,30.76067401
"Birmingham, England, United Kingdom",6/22/2022,13,13,12.1,94.27,0,33.3,,0,0,44.90,24.10,181.5,1003.3,100,13.8,35.3,0.1,0,10,Overcast,cloudy,,213,-0.4656539457,29.02208825,8.636864821,10.54632415
"Birmingham, England, United Kingdom",6/22/2022,13.5,13.5,12.4,93.06,1.6,33.3,rain,0,0,42.10,23.80,185,1003,100,16.6,40,0.1,0,10,Overcast,cloudy,,29,-0.9476801404,29.09989646,6.850448997,-5.436536081
"Birmingham, England, United Kingdom",6/22/2022,13.4,13.4,12.5,94.29,0,52.4,rain,0,0,40.80,21.40,179.1,1002.7,100,17.3,37.7,0.1,0,10,"Rain, Overcast",rain,,85,0.7821760767,20.0741151,4.631084399,44.71369004
"Birmingham, England, United Kingdom",6/22/2022,13.3,13.3,12.6,95.53,0,52.4,rain,0,0,39.50,19.00,173.3,1002.3,100,18,35.3,0.1,0,10,"Rain, Overcast",rain,,180,-0.8205810566,27.53666834,10.70931066,1.325317913
"Birmingham, England, United Kingdom",6/22/2022,13.3,13.3,12.8,96.79,3.2,52.4,rain,0,0,38.20,16.60,167.4,1002,100,18.7,33,0.1,0,10,"Rain, Overcast",rain,,325,-0.6147842638,22.27960777,2.669497849,5.407211986
"Birmingham, England, United Kingdom",6/22/2022,13.6,13.6,12.8,94.91,0,52.4,rain,0,0,37.20,17.20,180.9,1002,100,20.5,79.7,0.3,1,10,"Rain, Overcast",rain,,42,0.9993069282,21.64845785,1.0102199,48.6163247
"Birmingham, England, United Kingdom",6/22/2022,13.9,13.9,12.8,93.08,0,52.4,rain,0,0,36.20,17.80,194.5,1002,100,22.3,126.3,0.4,1,10,"Rain, Overcast",rain,,348,-0.7266922303,29.21139407,1.324234795,8.994567088
"Birmingham, England, United Kingdom",6/22/2022,14.2,14.2,12.8,91.29,1,52.4,rain,0,0,35.30,18.40,208,1002,100,24.1,173,0.6,2,10,"Rain, Overcast",rain,,2,0.0764980223,24.29782849,3.844890973,25.80358199
"Birmingham, England, United Kingdom",6/22/2022,13.2,13.2,11.9,92.23,0,14.3,,0,0,35.30,17.50,204.5,1002.3,70,24.1,129,0.4,1,10,Partially cloudy,partly-cloudy-day,,127,0.8048269734,29.77737769,10.4169738,49.37954318
"Birmingham, England, United Kingdom",6/22/2022,12.2,12.2,11.2,93.2,0,14.3,,0,0,35.30,16.70,201,1002.7,40,24.1,85,0.3,1,10,Partially cloudy,partly-cloudy-day,,103,0.01650917092,25.74123114,13.44729281,23.86487015
"Birmingham, England, United Kingdom",6/22/2022,11.3,11.3,10.4,94.19,0,14.3,,0,0,35.30,15.80,197.5,1003,10,24.1,41,0.1,0,10,Clear,clear-night,,174,-0.3696672623,25.83206845,10.55185244,14.68997587
"Birmingham, England, United Kingdom",6/22/2022,10.8,10.8,9.9,94.17,0,14.3,,0,0,37.40,16.20,197.5,1003,39.8,24.1,27.3,0.1,0,10,Partially cloudy,partly-cloudy-night,,220,0.538814857,28.10489185,4.289230253,41.41057197
"Birmingham, England, United Kingdom",6/23/2022,10.3,10.3,9.4,94.15,0,14.3,,0,0,39.60,16.60,197.6,1003,69.7,24.1,13.7,0,0,10,Partially cloudy,partly-cloudy-night,,41,0.7078511947,23.75701523,0.7456031328,42.87356107
"Birmingham, England, United Kingdom",6/23/2022,9.9,7.5,9,94.13,0,14.3,,0,0,41.80,16.90,197.6,1003,99.5,24.1,0,,0,10,Overcast,cloudy,,133,0.3946564838,27.92145229,14.92742167,36.21714562
"Birmingham, England, United Kingdom",6/23/2022,9.7,7.3,9,95.19,0,9.5,,0,0,42.10,17.20,193.7,1003,81.9,22.8,0,,0,10,Partially cloudy,partly-cloudy-night,,336,0.9559653049,26.38362467,7.687596695,52.21984467
"Birmingham, England, United Kingdom",6/23/2022,9.5,7.1,9,96.26,0,9.5,,0,0,42.50,17.40,189.9,1003,64.2,21.5,0,,0,10,Partially cloudy,partly-cloudy-night,,275,-0.3132259099,27.06258033,10.72040483,16.12394812
"Birmingham, England, United Kingdom",6/23/2022,9.4,6.8,9,97.34,0,9.5,,0,0,42.80,17.60,186,1003,46.6,20.2,0,,0,10,Partially cloudy,partly-cloudy-night,,272,-0.5494195852,23.61675056,14.51420039,5.383186263
"Birmingham, England, United Kingdom",6/23/2022,9.8,7.3,9.1,95.62,0,9.5,,0,0,42.00,18.00,186.8,1003.3,64.4,21.5,6,0,0,10,Partially cloudy,partly-cloudy-day,,165,-0.7307850508,22.16507763,4.84416745,0.1000567274
"Birmingham, England, United Kingdom",6/23/2022,10.2,10.2,9.3,93.94,0,9.5,,0,0,41.20,18.40,187.6,1003.7,82.1,22.8,12,0,0,10,Partially cloudy,partly-cloudy-day,,154,-0.3774836632,26.66350106,4.579103738,14.75133501
"Birmingham, England, United Kingdom",6/23/2022,10.7,10.7,9.5,92.29,0,9.5,,0,0,40.30,18.70,188.4,1004,99.9,24.1,18,0.1,0,10,Overcast,cloudy,,319,0.907965194,27.89432391,3.721841027,53.95101621
"Birmingham, England, United Kingdom",6/23/2022,12.1,12.1,9.7,84.88,0,23.8,,0,0,37.70,20.50,192.7,1004,93.4,24,138.3,0.5,1,10,Overcast,cloudy,,350,-0.7405407069,22.20118402,10.11340731,-1.931025534
"Birmingham, England, United Kingdom",6/23/2022,13.6,13.6,9.9,78.16,0,23.8,,0,0,35.00,22.30,197.1,1004,87,23.9,258.7,1,3,10,Partially cloudy,partly-cloudy-day,,334,-0.2194902735,28.95711122,6.325451084,20.7902152
"Birmingham, England, United Kingdom",6/23/2022,15.1,15.1,10.1,72.04,0.2,23.8,rain,0,0,32.40,24.10,201.4,1004,80.5,23.8,379,1.4,4,10,Partially cloudy,partly-cloudy-day,,237,0.4209574048,22.1097427,8.8249934,34.59567111
"Birmingham, England, United Kingdom",6/23/2022,15.5,15.5,10,69.76,0,23.8,,0,0,32.40,23.90,204.9,1004.3,87,23.1,407.3,1.5,4,10,Partially cloudy,partly-cloudy-day,,164,-0.9999911242,27.41017959,6.821205595,-6.386861942
"Birmingham, England, United Kingdom",6/23/2022,15.9,15.9,9.9,67.55,0,23.8,,0,0,32.40,23.60,208.5,1004.7,93.5,22.4,435.7,1.7,4,10,Overcast,cloudy,,55,-0.9688030566,29.68214621,2.424103844,-2.042270189
"Birmingham, England, United Kingdom",6/23/2022,16.4,16.4,9.9,65.41,0.5,23.8,rain,0,0,32.40,23.40,212,1005,100,21.7,464,1.7,5,10,Overcast,cloudy,,202,0.9927935661,24.66144603,13.21313697,54.30896716
"Birmingham, England, United Kingdom",6/23/2022,16.5,16.5,10.1,65.73,0,33.3,,0,0,32.80,23.20,211.4,1004.7,93.5,19.8,539.7,2,5,10,Overcast,cloudy,,300,-0.4709348451,20.30205212,4.678593193,4.618842188
"Birmingham, England, United Kingdom",6/23/2022,16.6,16.6,10.3,66.06,0,33.3,,0,0,33.10,22.90,210.9,1004.3,87.1,17.9,615.3,2.2,6,10,Partially cloudy,partly-cloudy-day,,338,0.3657491839,24.68467709,2.726533152,35.84404702
"Birmingham, England, United Kingdom",6/23/2022,16.8,16.8,10.5,66.38,1.1,33.3,rain,0,0,33.50,22.70,210.3,1004,80.6,16,691,2.5,7,10,Partially cloudy,partly-cloudy-day,,20,-0.7208777924,29.38888017,12.40483985,4.146588656
"Birmingham, England, United Kingdom",6/23/2022,15.8,15.8,10.9,72.5,0,33.3,,0,0,35.20,22.30,207.5,1004,87.1,13.5,589.3,2.1,6,10,Partially cloudy,partly-cloudy-day,,228,0.7677492037,25.82807727,13.3802178,47.86064721
"Birmingham, England, United Kingdom",6/23/2022,14.8,14.8,11.3,79.22,0,33.3,,0,0,36.80,22.00,204.7,1004,93.5,11.1,487.7,1.8,5,10,Overcast,cloudy,,121,-0.7611801882,21.55977494,3.655006783,-3.190634507
"Birmingham, England, United Kingdom",6/23/2022,13.9,13.9,11.7,86.59,1.9,33.3,rain,0,0,38.50,21.60,201.9,1004,100,8.6,386,1.4,4,10,Overcast,cloudy,,182,-0.632628257,21.56207867,13.97757054,-0.6150759354
"Birmingham, England, United Kingdom",6/23/2022,13,13,11.3,89.22,0,4.8,,0,0,38.50,19.10,195.7,1004.3,100,13.8,269,1,3,10,Overcast,cloudy,,231,-0.9791053284,26.2055221,3.243802641,-3.126877059
"Birmingham, England, United Kingdom",6/23/2022,12.2,12.2,10.9,91.97,0,4.8,,0,0,38.50,16.60,189.6,1004.7,100,18.9,152,0.5,2,10,Overcast,cloudy,,234,0.4490991768,25.35693833,11.53668946,35.47829786
"Birmingham, England, United Kingdom",6/23/2022,11.4,11.4,10.6,94.83,0.3,4.8,rain,0,0,38.50,14.00,183.4,1005,100,24.1,35,0.1,0,10,Overcast,cloudy,,205,-0.7108209871,27.43936973,7.503119478,8.808401224
"Birmingham, England, United Kingdom",6/23/2022,11.2,11.2,10.4,94.61,0,4.8,,0,0,37.30,13.80,183.3,1004.7,100,24.1,23.3,0.1,0,10,Overcast,cloudy,,201,0.8097995585,25.28819355,6.151233313,43.49133492
"Birmingham, England, United Kingdom",6/24/2022,11,11,10.2,94.39,0,4.8,,0,0,36.10,13.60,183.3,1004.3,100,24.1,11.7,0,0,10,Overcast,cloudy,,331,-0.6279882385,22.22613087,8.205172585,6.416663232
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,10,94.17,0,4.8,,0,0,34.90,13.30,183.2,1004,100,24.1,0,,0,10,Overcast,cloudy,,232,-0.8565085739,20.02550024,2.580485309,0.308173026
"Birmingham, England, United Kingdom",6/24/2022,10.8,10.8,9.7,93.33,0,9.5,,0,0,35.40,13.60,180.4,1003.7,100,24.1,0,,0,10,Overcast,cloudy,,48,-0.263792233,23.66242897,8.757840379,16.19998052
"Birmingham, England, United Kingdom",6/24/2022,10.7,10.7,9.5,92.5,0,9.5,,0,0,35.90,13.80,177.5,1003.3,100,24.1,0,,0,10,Overcast,cloudy,,240,-0.9722720382,28.56201364,12.39969688,3.464006275
"Birmingham, England, United Kingdom",6/24/2022,10.6,10.6,9.3,91.66,0,9.5,,0,0,36.40,14.00,174.7,1003,100,24.1,0,,0,10,Overcast,cloudy,,135,0.9463267705,26.24227699,9.962805407,46.94509887
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,9.3,90.26,0,9.5,,0,0,37.60,14.90,180.3,1002.7,100,24.1,9.7,0,0,10,Overcast,cloudy,,135,0.9463267705,21.78766663,13.67385915,43.40222259
"Birmingham, England, United Kingdom",6/24/2022,11.2,11.2,9.4,88.87,0,9.5,,0,0,38.80,15.70,186,1002.3,99.9,24.1,19.3,0.1,0,10,Overcast,cloudy,,243,0.7873984492,23.54633432,9.610343733,42.55709102
"Birmingham, England, United Kingdom",6/24/2022,11.5,11.5,9.5,87.52,0,9.5,,0,0,40.00,16.60,191.6,1002,99.9,24.1,29,0.1,0,10,Overcast,cloudy,,19,-0.05792383996,29.10708939,10.45806626,25.49756357
"Birmingham, England, United Kingdom",6/24/2022,13,13,9.4,78.77,0,28.6,,0,0,36.70,18.50,196.1,1002,77.7,24.1,147.7,0.5,1,10,Partially cloudy,partly-cloudy-day,,148,-0.815735972,23.3354684,1.346016321,0.04158219503
"Birmingham, England, United Kingdom",6/24/2022,14.5,14.5,9.3,70.98,0,28.6,,0,0,33.50,20.40,200.6,1002,55.4,24.1,266.3,1,3,10,Partially cloudy,partly-cloudy-day,,183,0.06212949779,28.46438718,9.568376902,28.47183023
"Birmingham, England, United Kingdom",6/24/2022,16.1,16.1,9.3,64.04,0.1,28.6,rain,0,0,30.20,22.30,205.1,1002,33.2,24.1,385,1.4,4,10,Partially cloudy,partly-cloudy-day,,140,-0.6033610789,20.36314414,8.325285746,0.9128229596
"Birmingham, England, United Kingdom",6/24/2022,16.8,16.8,9.1,60.57,0,28.6,,0,0,30.60,23.30,206.9,1002,40.7,22.7,527.7,1.9,5,10,Partially cloudy,partly-cloudy-day,,355,0.2376137702,22.98170177,12.33569634,28.56949962
"Birmingham, England, United Kingdom",6/24/2022,17.5,17.5,8.9,57.3,0,28.6,,0,0,31.00,24.20,208.6,1002,48.2,21.4,670.3,2.4,7,10,Partially cloudy,partly-cloudy-day,,18,0.635885614,28.35645742,13.02282375,46.54627708
"Birmingham, England, United Kingdom",6/24/2022,18.2,18.2,8.8,54.21,0.4,28.6,rain,0,0,31.30,25.20,210.4,1002,55.7,20,813,2.9,8,10,Partially cloudy,partly-cloudy-day,,301,0.2539496101,22.97180118,6.263205194,30.53444782
"Birmingham, England, United Kingdom",6/24/2022,18,18,9.1,55.79,0,42.9,,0,0,31.40,25.20,212.4,1001.7,70.5,21.3,783,2.8,8,10,Partially cloudy,partly-cloudy-day,,188,-0.6100594569,22.21832756,13.89392543,-0.327821653
"Birmingham, England, United Kingdom",6/24/2022,17.9,17.9,9.4,57.4,0,42.9,,0,0,31.60,25.20,214.3,1001.3,85.2,22.5,753,2.7,8,10,Partially cloudy,partly-cloudy-day,,152,0.8944260154,23.27852137,12.70114622,51.39346834
"Birmingham, England, United Kingdom",6/24/2022,17.8,17.8,9.7,59.07,0.5,42.9,rain,0,0,31.70,25.20,216.3,1001,100,23.8,723,2.6,7,10,Overcast,cloudy,,38,-0.9932896575,22.39573792,14.71535072,-13.23939897
"Birmingham, England, United Kingdom",6/24/2022,16.7,16.7,10.2,65.48,0,42.9,,0,0,31.20,22.40,213.2,1001,99.9,19.2,605.3,2.2,6,10,Overcast,cloudy,,357,-0.9503363884,24.07061683,2.861657981,-5.592868497
"Birmingham, England, United Kingdom",6/24/2022,15.6,15.6,10.7,72.63,0,42.9,,0,0,30.70,19.70,210,1001,99.8,14.6,487.7,1.7,5,10,Overcast,cloudy,,309,-0.04950951428,21.01947209,14.04080229,17.67077226
"Birmingham, England, United Kingdom",6/24/2022,14.6,14.6,11.3,80.59,1.3,42.9,rain,0,0,30.20,16.90,206.9,1001,99.7,10,370,1.3,4,10,Overcast,cloudy,,79,-0.7847942286,28.60859623,4.485393274,8.161947594
"Birmingham, England, United Kingdom",6/24/2022,13.6,13.6,10.9,83.73,0,0,,0,0,31.40,15.70,205.9,1001.3,73.1,14.7,272.3,1,3,10,Partially cloudy,partly-cloudy-day,,308,-0.715012168,24.48430693,3.08016393,6.761283669
"Birmingham, England, United Kingdom",6/24/2022,12.6,12.6,10.4,87.04,0,0,,0,0,32.60,14.50,204.9,1001.7,46.6,19.4,174.7,0.6,2,10,Partially cloudy,partly-cloudy-day,,208,-0.1093734253,25.77081766,5.489981898,22.28967933
"Birmingham, England, United Kingdom",6/24/2022,11.6,11.6,10.1,90.51,0.1,0,rain,0,0,33.80,13.30,203.9,1002,20,24.1,77,0.3,0,10,Clear,clear-night,,205,-0.7108209871,27.89611371,9.099070046,10.33508325
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,9.6,91.69,0,0,,0,0,31.40,12.40,202.4,1002,45,24.1,51.3,0.2,0,10,Partially cloudy,partly-cloudy-night,,220,0.538814857,23.82114278,4.461335976,34.31130053
